target_url,target_url_domain,target_url_top_level_domain,target_url_redirects,final_url,final_url_domain,final_url_top_level_domain,final_url_website,final_url_live,final_url_status_code,final_url_media_type,final_url_same_domain,final_url_same_website,target_url_agency_owner,target_url_bureau_owner,target_url_branch,target_url_404_test,source_list,public,scan_date,primary_scan_status,accessibility_scan_status,dns_scan_status,not_found_scan_status,performance_scan_status,robots_txt_scan_status,security_scan_status,sitemap_xml_scan_status,ipv6,hostname,cms,login_provider,login,site_search,search_dot_gov,dap,dap_parameters,dap_version,third_party_service_domains,third_party_service_count,cookie_domains,viewport_meta_tag,cumulative_layout_shift,largest_contentful_paint,required_links_url,required_links_text,https_enforced,hsts,title,description,keywords,og_title,og_description,og_article_published,og_article_modified,og_image,og_type,og_url,canonical_link,language,language_link,main_element_present,robots_txt_detected,robots_txt_target_url_redirects,robots_txt_final_url,robots_txt_final_url_live,robots_txt_final_url_status_code,robots_txt_final_url_media_type,robots_txt_final_url_filesize,robots_txt_crawl_delay,robots_txt_sitemap_locations,sitemap_xml_detected,sitemap_xml_target_url_redirects,sitemap_xml_final_url,sitemap_xml_final_url_live,sitemap_xml_final_url_status_code,sitemap_xml_final_url_media_type,sitemap_xml_final_url_filesize,sitemap_xml_count,sitemap_xml_pdf_count,uswds_favicon,uswds_favicon_in_css,uswds_publicsans_font,uswds_inpage_css,uswds_usa_class_list,uswds_banner_heres_how,uswds_usa_classes,uswds_string,uswds_string_in_css,uswds_semantic_version,uswds_version,uswds_count
www.pretrialservices.gov,pretrialservices.gov,.gov,False,https://www.pretrialservices.gov/,pretrialservices.gov,gov,www.pretrialservices.gov,True,200.0,text/html,True,True,Court Services and Offender Supervision Agency,Pretrial Services Agency for the District of Columbia,Executive,True,"[""gov""]",,2024-08-30T07:10:39.850Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,False,,Drupal,,,True,,False,,,"[""6064224.global.siteimproveanalytics.io"",""code.jquery.com"",""siteimproveanalytics.com"",""ssl.google-analytics.com"",""www.google.com"",""www.gstatic.com"",""www.psa.gov""]",7.0,"["".pretrialservices.gov""]",False,0.0185416666666666,682.7,"[""about"",""fear"",""foia"",""usa.gov"",""espanol""]","[""accessibility"",""budget and performance"",""no fear act"",""foia"",""privacy policy"",""usa.gov"",""español""]",,,Pretrial Services Agency,,,,,,,,,,,,,False,True,False,https://www.pretrialservices.gov/robots.txt,True,200.0,text/plain,2189.0,10.0,,False,False,https://www.pretrialservices.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
csosa.gov,csosa.gov,.gov,,,,,,,,,,,Court Services and Offender Supervision Agency,Office of information Technology,Executive,True,"[""gov"",""pulse""]",,2024-08-30T04:06:06.263Z,timeout,timeout,completed,completed,completed,completed,completed,completed,False,,,,,,,,,,,,,,0.638466796875,5143.2,,,True,True,Database Error,,,,,,,,,,,,,,True,True,https://www.csosa.gov/robots.txt,True,200.0,text/plain,114.0,,"[""https://www.csosa.gov/wp-sitemap.xml""]",False,True,https://www.csosa.gov/wp-sitemap.xml,True,200.0,application/xml,,,,,,,,,,,,,,,
media.csosa.gov,csosa.gov,.gov,False,https://media.csosa.gov/,csosa.gov,gov,media.csosa.gov,True,200.0,text/html,True,True,Court Services and Offender Supervision Agency,Office of information Technology,Executive,True,"[""pulse""]",,2024-08-30T03:27:28.566Z,completed,completed,completed,completed,completed,completed,completed,completed,False,,,,,False,,False,,,"[""ssl.google-analytics.com""]",1.0,"["".media.csosa.gov""]",False,0.1848572304687499,103.3,,,True,True,The Court Services and Offender Supervision Agency Media Page,,,,,,,,,,,,,False,False,False,https://media.csosa.gov/robots.txt,False,404.0,text/html,,,,False,False,https://media.csosa.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
psa.gov,psa.gov,.gov,,,,,,,,,,,Court Services and Offender Supervision Agency,Court Services and Offender Supervision Agency,Executive,True,"[""gov"",""pulse""]",,2024-08-30T04:17:27.799Z,timeout,completed,completed,completed,completed,completed,completed,completed,False,,,,,,,,,,,,"["".psa.gov""]",,0.0185416666666666,1315.599,,,True,True,Pretrial Services Agency,,,,,,,,,,,,,,True,False,https://psa.gov/robots.txt,True,200.0,text/plain,2189.0,10.0,,False,False,https://psa.gov/sitemap.xml,False,404.0,text/html,,,,,,,,,,,,,,,
voltage-pp-0000.csosa.gov,csosa.gov,.gov,,,,,,,,,,,Court Services and Offender Supervision Agency,Office of information Technology,Executive,,"[""pulse""]",,2024-08-30T03:13:55.082Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,False,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
remotedr.csosa.gov,csosa.gov,.gov,False,https://remotedr.csosa.gov/,csosa.gov,gov,remotedr.csosa.gov,False,401.0,text/html,True,True,Court Services and Offender Supervision Agency,Office of information Technology,Executive,,"[""pulse""]",,2024-08-30T03:22:03.908Z,completed,completed,completed,unknown_error,completed,completed,completed,completed,False,,,,,False,,False,,,,0.0,,False,0.0,853.0,,,True,True,,,,,,,,,,,,,,False,False,True,https://remotedr.csosa.gov/vpn/index.html,False,401.0,text/html,,,,False,True,https://remotedr.csosa.gov/vpn/index.html,False,401.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
www.psa.gov,psa.gov,.gov,False,https://www.psa.gov/,psa.gov,gov,www.psa.gov,True,200.0,text/html,True,True,Court Services and Offender Supervision Agency,Court Services and Offender Supervision Agency,Executive,True,"[""gov"",""2020_eot"",""usagov""]",,2024-08-30T04:52:03.826Z,completed,completed,completed,completed,completed,completed,unknown_error,completed,False,,Drupal,,,True,,False,,,"[""6064224.global.siteimproveanalytics.io"",""code.jquery.com"",""siteimproveanalytics.com"",""ssl.google-analytics.com"",""www.google.com"",""www.gstatic.com""]",6.0,"["".psa.gov""]",False,0.0185416666666666,697.3,"[""about"",""fear"",""foia"",""usa.gov"",""espanol""]","[""accessibility"",""budget and performance"",""no fear act"",""foia"",""privacy policy"",""usa.gov"",""español""]",,,Pretrial Services Agency,,,,,,,,,,,,,False,True,False,https://www.psa.gov/robots.txt,True,200.0,text/plain,2189.0,10.0,,False,False,https://www.psa.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
prismportal.csosa.gov,csosa.gov,.gov,,,,,,,,,,,Court Services and Offender Supervision Agency,Office of information Technology,Executive,,"[""pulse""]",,2024-08-30T05:12:17.494Z,timeout,timeout,completed,timeout,timeout,timeout,completed,timeout,False,,,,,,,,,,,,,,,,,,True,True,IIS Windows Server,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gps.csosa.gov,csosa.gov,.gov,,,,,,,,,,,Court Services and Offender Supervision Agency,Office of information Technology,Executive,,"[""pulse""]",,2024-08-30T02:56:17.617Z,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,dns_resolution_error,dns_resolution_error,completed,dns_resolution_error,False,,,,,,,,,,,,,,,,,,False,True,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
pretrialservices.gov,pretrialservices.gov,.gov,False,https://pretrialservices.gov/,pretrialservices.gov,gov,pretrialservices.gov,True,200.0,text/html,True,True,Court Services and Offender Supervision Agency,Pretrial Services Agency for the District of Columbia,Executive,True,"[""gov"",""pulse""]",,2024-08-30T07:02:20.526Z,completed,completed,completed,completed,completed,completed,completed,completed,False,,Drupal,,,True,,False,,,"[""6064224.global.siteimproveanalytics.io"",""code.jquery.com"",""siteimproveanalytics.com"",""ssl.google-analytics.com"",""www.google.com"",""www.gstatic.com"",""www.psa.gov""]",7.0,"["".pretrialservices.gov""]",False,0.0185416666666666,627.4,"[""about"",""fear"",""foia"",""usa.gov"",""espanol""]","[""accessibility"",""budget and performance"",""no fear act"",""foia"",""privacy policy"",""usa.gov"",""español""]",True,True,Pretrial Services Agency,,,,,,,,,,,,,False,True,False,https://pretrialservices.gov/robots.txt,True,200.0,text/plain,2189.0,10.0,,False,False,https://pretrialservices.gov/sitemap.xml,False,404.0,text/html,,,,0.0,0.0,0.0,0.0,,False,0.0,0.0,0.0,,0.0,0.0
